Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
4214,Life of Pi,Yann Martel,"Martel, Yann",,0770430074,9780770430078,0,3.93,Seal Books,Paperback,460,2006,2001,,28/11/2017,currently-reading,currently-reading (#11),currently-reading,,,,1,0
16074843,"Of Giants and Ice (The Ever Afters, #1)",Shelby Bach,"Bach, Shelby",Cory Loftis,1442431474,9781442431478,0,4.36,Simon  Schuster Books for Young Readers,Paperback,346,2013,2012,,20/11/2017,to-read,to-read (#58),to-read,,,,0,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,4,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,27/05/2017,27/05/2017,,,read,,,,1,1
18004320,"The Last Ever After (The School for Good and Evil, #3)",Soman Chainani,"Chainani, Soman",,0062104950,9780062104953,4,4.28,HarperCollins,Hardcover,655,2015,2015,,27/05/2017,,,read,,,,1,0
18172465,"A World Without Princes (The School for Good and Evil, #2)",Iacopo Bruno,"Bruno, Iacopo",Soman Chainani,0062104926,9780062104922,4,4,HarperCollins,Hardcover,433,2014,2014,,27/05/2017,,,read,,,,1,0
8680278,"We'll Always Have Summer (Summer, #3)",Jenny Han,"Han, Jenny",,1416995587,9781416995586,4,3.9,Simon & Schuster Children's Publishing,Hardcover,291,2011,,,22/05/2017,,,read,,,,1,0
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,142311339X,9781423113393,4,4.32,Disney-Hyperion Books,Hardcover,576,2010,2010,,22/05/2017,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,0439023513,9780439023511,4,4.07,Scholastic Press,Hardcover,398,2010,2010,,22/05/2017,,,read,,,,1,0
25494343,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,"Clare, Cassandra",,1442468351,9781442468351,4,4.37,Margaret K. McElderry Books,Hardcover,688,2016,2016,,22/05/2017,,,read,,,,1,1
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,,,4,4.41,Hyperion Books for Children,Hardcover,361,2008,2008,22/05/2017,22/05/2017,,,read,,,,1,1
12842828,"Keeper of the Lost Cities (Keeper of the Lost Cities, #1)",Shannon Messenger,"Messenger, Shannon",,1442445939,9781442445932,0,4.43,Aladdin,Hardcover,496,2012,2012,,19/11/2017,to-read,to-read (#57),to-read,,,,0,0
29363501,"Fantastic Beasts and Where to Find Them: The Original Screenplay (Fantastic Beasts: The Original Screenplay, #1)",J.K. Rowling,"Rowling, J.K.",,1338109065,9781338109061,0,4.18,Arthur A. Levine Books,Hardcover,293,2016,2016,,19/11/2017,,,read,,,,1,1
6584188,"It's Not Summer Without You (Summer, #2)",Jenny Han,"Han, Jenny",,1416995552,9781416995555,4,3.87,Simon  Schuster Books for Young Readers,Hardcover,275,2010,,,22/05/2017,,,read,,,,1,0
7631105,"The Scorch Trials (The Maze Runner, #2)",James Dashner,"Dashner, James",,0385738757,9780385738750,4,3.9,Delacorte Press,Hardcover,362,2010,2010,,22/05/2017,,,read,,,,1,1
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,0439023491,9780439023498,4,4.31,Scholastic Press,Hardcover,391,2009,2009,,22/05/2017,,,read,,,,1,0
356289,Under the Hawthorn Tree (Children of the Famine #1),Marita Conlon-McKenna,"Conlon-McKenna, Marita",Donald Teskey,0862782066,9780862782061,4,4.2,O'Brien Press,Paperback,153,2001,1990,,27/05/2017,,,read,,,,1,1
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,,,4,4.29,Disney Hyperion Books,Paperback,377,2006,2005,,27/05/2017,,,read,,,,1,0
1780461,Wildflower Girl (Children of the Famine #2),Marita Conlon-McKenna,"Conlon-McKenna, Marita",,086278283X,9780862782832,4,4.19,The O'Brien Press,Paperback,,1998,1991,,27/05/2017,,,read,,,,1,1
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,1416914293,9781416914297,4,4.13,Margaret K. McElderry Books,Hardcover,453,2008,2008,,22/05/2017,,,read,,,,1,0
16248113,"The School for Good and Evil (The School for Good and Evil, #1)",Soman Chainani,"Chainani, Soman",Iacopo Bruno,0062104896,9780062104892,4,4,HarperCollins,Hardcover,488,2013,2013,,27/05/2017,,,read,,,,1,0
22911719,"The Secret Fire (The Alchemist Chronicles, #1)",C.J. Daugherty,"Daugherty, C.J.",Carina Rozenfeld,0349002193,9780349002194,0,3.86,Atom,Paperback,424,2015,2015,,12/11/2017,to-read,to-read (#56),to-read,,,,0,0
11715276,"Born Wicked (The Cahill Witch Chronicles, #1)",Jessica Spotswood,"Spotswood, Jessica",,0399257454,9780399257452,0,3.9,Putnam Juvenile,Hardcover,330,2012,2012,,12/11/2017,to-read,to-read (#55),to-read,,,,0,0
27190613,"And I Darken (The Conqueror's Saga, #1)",Kiersten White,"White, Kiersten",,0553522310,9780553522310,0,3.83,Delacorte Press,Hardcover,475,2016,2016,,12/11/2017,to-read,to-read (#54),to-read,,,,0,0
3224378,Frozen Fire,Tim Bowler,"Bowler, Tim",,0399250530,9780399250538,0,3.62,Philomel Books,Hardcover,328,2008,,,12/11/2017,,,read,,,,1,0
22716079,"The Rise (The Originals, #1)",Julie Plec,"Plec, Julie",,0373788894,9780373788897,0,4.24,HQN Books,Paperback,352,2015,2015,,06/11/2017,to-read,to-read (#53),to-read,,,,0,0
6644117,"The Iron King (The Iron Fey, #1)",Julie Kagawa,"Kagawa, Julie",,0373210086,9780373210084,0,3.88,Harlequin Teen,Paperback,363,2010,2010,,05/11/2017,to-read,to-read (#52),to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler",,,0,4.18,Bantam,Mass Market Paperback,283,1993,1947,,04/11/2017,currently-reading,currently-reading (#10),currently-reading,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,0375826726,9780375826726,0,4.08,Alfred A. Knopf,Hardcover,748,2008,2008,,04/11/2017,currently-reading,currently-reading (#9),currently-reading,,,,1,0
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,1423140591,9781423140597,4,4.42,Disney-Hyperion Books,Hardcover,521,2011,2011,,22/05/2017,,,read,,,,1,0
3975774,"Evermore (The Immortals, #1)",Alyson Noel,"Noel, Alyson",,031253275X,9780312532758,0,3.59,St. Martin's Griffin,Paperback,301,2009,2009,,04/11/2017,to-read,to-read (#51),to-read,,,,0,0
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,"Elkeles, Simone",,0802798233,9780802798237,0,4.05,Walker Childrens,Hardcover,368,2008,2008,,04/11/2017,to-read,to-read (#50),to-read,,,,0,0
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,0316134023,9780316134026,0,4,"Little, Brown Books for Young Readers",Hardcover,418,2011,2011,,04/11/2017,to-read,to-read (#49),to-read,,,,0,0
11387515,"Wonder (Wonder, #1)",R.J. Palacio,"Palacio, R.J.",,,,4,4.38,Alfred A. Knopf,Hardcover,315,2012,2012,,22/05/2017,,,read,,,,1,0
6487308,"Fallen (Fallen, #1)",Lauren Kate,"Kate, Lauren",,0385738935,9780385738934,0,3.72,Delacorte Press,Hardcover,452,2009,2009,,04/11/2017,to-read,to-read (#48),to-read,,,,0,0
38709,"Holes (Holes, #1)",Louis Sachar,"Sachar, Louis",,0439244196,9780439244190,0,3.99,Scholastic,Paperback,233,2000,1998,,04/11/2017,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,0679879242,9780679879244,0,4.01,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,,04/11/2017,to-read,to-read (#47),to-read,,,,0,0
13415554,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",Sarah J. Maas,"Maas, Sarah J.",,,,0,4.21,Bloomsbury Children’s,Kindle Edition,70,2012,2012,,04/11/2017,,,read,,,,1,0
8811139,"Light (Gone, #6)",Michael  Grant,"Grant, Michael",,0061449180,9780061449185,4,4.36,Katherine Tegen Books,Hardcover,411,2013,2013,,16/10/2017,,,read,,,,1,0
8811134,"Fear (Gone, #5)",Michael  Grant,"Grant, Michael",,0061449156,9780061449154,4,4.23,Katherine Tegen Books,Hardcover,509,2012,2012,16/10/2017,12/10/2017,,,read,,,,1,0
6686101,"Plague (Gone, #4)",Michael  Grant,"Grant, Michael",,0061449121,9780061449123,4,4.17,Katherine Tegen Books,Hardcover,494,2011,2011,,16/10/2017,,,read,,,,1,0
7169238,"The Flame of Olympus  (Pegasus, #1)",Kate O'Hearn,"O'Hearn, Kate",,,,0,4.25,Hodder Children's Books,Paperback,385,2013,2011,,12/10/2017,to-read,to-read (#46),to-read,,,,0,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",Ieva Venskevičiūtė,0375840400,9780375840401,4,4.02,Knopf Books for Young Readers,Paperback,704,2007,2005,11/10/2017,01/10/2017,,,read,,,,1,0
8239438,Boys Don't Cry,Malorie Blackman,"Blackman, Malorie",,0385604793,9780385604796,0,4.08,Doubleday Books,Hardcover,302,2010,2010,,10/10/2017,to-read,to-read (#45),to-read,,,,0,0
23592235,"Am I Normal Yet? (The Spinster Club, #1)",Holly Bourne,"Bourne, Holly",,1409590305,9781409590309,0,4.17,Usborne Publishing Ltd,Paperback,434,2015,2015,,01/10/2017,currently-reading,currently-reading (#8),currently-reading,,,,2,0
18752959,"The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover, #2)",Rick Riordan,"Riordan, Rick",,1484721349,9781484721346,4,4.29,Disney-Hyperion,ebook,60,2014,2014,,01/10/2017,,,read,,,,1,0
18752963,"The Crown of Ptolemy (Percy Jackson & Kane Chronicles Crossover, #3)",Rick Riordan,"Riordan, Rick",,148470987X,9781484709870,4,4.37,Disney-Hyperion,ebook,63,2015,2015,,01/10/2017,,,read,,,,1,0
17312201,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick Riordan,"Riordan, Rick",,,,4,4.26,Disney-Hyperion,ebook,40,2013,2012,,01/10/2017,,,read,,,,1,0
32288152,"Forever Geek (Geek Girl, #6)",Holly Smale,"Smale, Holly",,000757469X,9780007574698,4,4.38,HarperCollinsChildren’sBooks,Paperback,400,2017,2017,01/10/2017,14/09/2017,,,read,,,,1,0
26094860,"Head Over Heels (Geek Girl, #5)",Holly Smale,"Smale, Holly",,0007574622,9780007574629,4,4.17,HarperCollins Children's Books,Hardcover,416,2016,2016,,01/10/2017,,,read,,,,1,0
23296910,"All That Glitters (Geek Girl, #4)",Holly Smale,"Smale, Holly",,0007574584,9780007574582,4,4.05,HarperCollins Children's Books,Hardcover,400,2015,2015,,01/10/2017,,,read,,,,1,0
18665259,"Picture Perfect (Geek Girl, #3)",Holly Smale,"Smale, Holly",,000748948X,9780007489480,4,4.03,HarperCollins Children's Books,Paperback,400,2014,2014,,01/10/2017,,,read,,,,1,0
18065780,"Model Misfit (Geek Girl, #2)",Holly Smale,"Smale, Holly",,0007489463,9780007489466,4,4.03,HarperCollins Children's Books,Paperback,356,2013,2013,,01/10/2017,,,read,,,,1,0
13621089,"Geek Girl (Geek Girl, #1)",Holly Smale,"Smale, Holly",,0007489447,9780007489442,4,3.75,HarperCollins Children's Books,Paperback,378,2013,2013,,01/10/2017,,,read,,,,1,1
20613470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.46,Bloomsbury USA Childrens,Hardcover,565,2014,2014,,01/10/2017,,,read,,,,1,0
18006496,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.56,Bloomsbury USA Childrens,Hardcover,648,2015,2015,01/10/2017,01/10/2017,,,read,,,,1,0
26863058,"The Tiger and the Wolf (Echoes of the Fall, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,0230770061,9780230770065,0,3.96,Macmillan UK,Hardcover,590,2016,2016,,14/09/2017,currently-reading,currently-reading (#7),currently-reading,,,,1,0
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",,0064471837,9780064471831,0,4.16,Harper Collins,Mass Market Paperback,491,1996,1995,,05/09/2017,to-read,to-read (#44),to-read,,,,0,0
4558004,Pirates of the Caribbean: The Price of Freedom,A.C. Crispin,"Crispin, A.C.",,1423107047,9781423107040,0,4.21,Disney Editions,Hardcover,653,2011,2011,,05/09/2017,to-read,to-read (#43),to-read,,,,0,0
31932429,Angelbound (Angelbound Origins #1),Christina Bauer,"Bauer, Christina",,,,0,3.99,"Monster House Books, LLC",ebook,525,2016,2013,,05/09/2017,to-read,to-read (#42),to-read,,,,0,0
35534230,"Significance (Significance, #1)",Shelly Crane,"Crane, Shelly",,,,0,4.09,"Kiss Me Publications, LLC",Kindle Edition,396,2011,2011,,05/09/2017,to-read,to-read (#41),to-read,,,,0,0
6686092,"Lies (Gone, #3)",Michael  Grant,"Grant, Michael",,,,4,4.08,HarperCollins ,Hardcover,447,2010,2010,,05/09/2017,,,read,,,,1,1
5047880,"Hunger (Gone, #2)",Michael  Grant,"Grant, Michael",,,,4,4.02,Katherine Tegen Books,Hardcover,590,2009,2009,05/09/2017,26/07/2017,,,read,,,,1,1
9961796,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",Stephanie Perkins,"Perkins, Stephanie",,,,0,3.91,Dutton Books,Hardcover,338,2011,2011,,05/09/2017,,,read,,,,1,0
25256980,"Origins (Summoner, #0.5)",Taran Matharu,"Matharu, Taran",,,,0,4.18,Hodder Children's Books,Kindle Edition,102,2015,2015,,05/09/2017,to-read,to-read (#40),to-read,,,,0,0
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,1416975861,9781416975861,4,4.32,Margaret K. McElderry Books,Hardcover,479,2010,2010,,22/05/2017,,,read,,,,1,0
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,1416914285,9781416914280,4,4.08,Margaret K. McElderry Books,Hardcover,485,2007,2007,,31/05/2016,,,read,,,,1,0
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",Mette Egerod,1416914307,9781416914303,4,4.29,Margaret K. McElderry Books,Hardcover,541,2009,2009,,31/05/2016,,,read,,,,1,0
452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,"Brashares, Ann",,0385729332,9780385729338,4,3.83,Delacorte Press,Hardcover,294,2001,2001,,31/05/2016,,,read,,,,1,0
402013,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",Louise Rennison,"Rennison, Louise",,0060288140,9780060288143,4,3.75,Harper Teen,Hardcover,247,2000,1999,,31/05/2016,,,read,,,,1,0
8755776,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,"Clare, Cassandra",,1442416866,9781442416864,4,4.23,Margaret K. McElderry Books,Hardcover,535,2012,2012,,31/05/2016,,,read,,,,1,1
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,1442403543,9781442403543,4,4.09,Margaret K. McElderry Books,Hardcover,425,2011,2011,,01/06/2016,,,read,,,,1,0
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,1423146727,9781423146728,4,4.56,Disney-Hyperion Books,Hardcover,597,2013,2013,,22/05/2017,,,read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,0786856866,9780786856862,4,4.24,Hyperion Books,Hardcover,279,2006,2006,,22/05/2017,,,read,,,,1,1
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,1406321346,9781406321340,4,4.56,Walker Books Ltd,Paperback,567,2013,2013,,22/05/2017,,,read,,,,1,0
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,0141382899,9780141382890,4,4.36,Puffin Books,Paperback,320,2007,2007,,22/05/2017,,,read,,,,1,0
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,1484724917,9781423146735,4,4.43,Disney-Hyperion Books,Hardcover,516,2014,2014,,22/05/2017,,,read,,,,1,0
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,1423101472,9781423101475,4,4.53,Disney-Hyperion Books,Hardcover,381,2009,2009,,22/05/2017,,,read,,,,1,0
22609358,"The Seven Sisters (The Seven Sisters, #1)",Lucinda Riley,"Riley, Lucinda",,1476759901,9781476759906,4,4.17,Atria Books,Hardcover,460,2015,2014,,22/05/2017,,,read,,,,1,0
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,1423160916,9781423160915,4,4.24,Disney-Hyperion Books,Hardcover,499,2015,2015,,22/05/2017,,,read,,,,1,0
27904311,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,"Riordan, Rick",,1423160924,9781423160922,4,4.33,Disney-Hyperion Books,Hardcover,459,2016,2016,,22/05/2017,,,read,,,,1,1
21787,The Princess Bride,William Goldman,"Goldman, William",,0345418263,9780345418265,4,4.26,Ballantine Books,Paperback,456,2003,1973,,22/05/2017,,,read,,,,1,1
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,0439023483,9780439023481,4,4.33,Scholastic Press,Hardcover,374,2008,2008,,22/05/2017,,,read,,,,1,0
28954137,Tales from the Shadowhunter Academy,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Robin Wasserman",1481443259,9781481443258,0,4.33,Margaret K. McElderry Books,Hardcover,655,2016,2016,,22/05/2017,currently-reading,currently-reading (#6),currently-reading,,,,1,0
24638201,"Vendetta (Blood for Blood, #1)",Catherine Doyle,"Doyle, Catherine",,1909489816,9781909489813,0,4.01,Chicken House Ltd,Paperback,352,2015,2015,,23/07/2017,to-read,to-read (#39),to-read,,,,0,0
2536134,"Gone (Gone, #1)",Michael  Grant,"Grant, Michael",,0061448761,9780061448768,4,3.86,Katherine Tegen Books,Hardcover,560,2008,2008,,22/05/2017,,,read,,,,1,1
34352236,"Sora's Quest (The Cat's Eye Chronicles, #1)",T.L. Shreffler,"Shreffler, T.L.",,,,0,3.99,Runaway Pen,Kindle Edition,382,2017,2012,,23/07/2017,to-read,to-read (#38),to-read,,,,0,0
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.19,Bloomsbury USA Children's,Hardcover,406,2012,2012,,22/05/2017,,,read,,,,1,0
28682609,"Generation Next (Generation Next, #1)",Oli White,"White, Oli",Terry Ronald,1473638097,9781473638099,0,3.8,Hodder & Stoughton,Hardcover,304,2016,2016,,14/07/2017,to-read,to-read (#37),to-read,,,,0,0
9067850,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,"Riordan, Rick",,1423140567,9781423140566,4,4.19,Hyperion Books for Children,Hardcover,452,2011,2011,,12/07/2017,,,read,,,,1,0
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,"Riordan, Rick",,1423140575,9781423140573,4,4.29,Hyperion Books,Hardcover,406,2012,2012,,12/07/2017,,,read,,,,1,0
26065653,"Royal Tour (The Potion Diaries, #2)",Amy Alward,"Alward, Amy",,1471143589,9781471143588,0,3.93,Simon & Schuster Children's UK,Paperback,372,2016,2016,,12/07/2017,to-read,to-read (#36),to-read,,,,0,0
23344222,"The Potion Diaries (The Potion Diaries, #1)",Amy Alward,"Alward, Amy",Amy McCulloch,1471143562,9781471143564,4,3.76,Simon & Schuster UK,Paperback,320,2015,2015,,12/07/2017,,,read,,,,1,1
18297707,"Tangled (Tangled, #1)",Emma Chase,"Chase, Emma",,,,0,4.05,Gallery Books,Kindle Edition,254,2013,2013,,12/07/2017,to-read,to-read (#35),to-read,,,,0,0
15938790,"Love, Lucie x",Marita Conlon-McKenna,"Conlon-McKenna, Marita",,085707833X,9780857078339,4,3.88,Simon & Schuster Children's,Paperback,224,2012,2012,,27/05/2017,,,read,,,,1,0
30312891,"Lord of Shadows (The Dark Artifices, #2)",Cassandra Clare,"Clare, Cassandra",,1442468408,9781442468405,4,4.43,Margaret K. McElderry Books,Hardcover,699,2017,2017,,22/05/2017,,,read,,,,1,1
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,1423113381,9781423113386,4,4.1,Disney-Hyperion,Hardcover,528,2010,2010,,22/05/2017,,,read,,,,1,0
31456,The Twits,Roald Dahl,"Dahl, Roald",Quentin Blake,0141318309,9780141318301,4,3.97,Puffin Books,Paperback,96,2004,1980,,20/06/2017,,,read,,,,1,1
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,0141301066,9780141301068,4,4.33,Puffin Books,Paperback,240,1998,1988,,20/06/2017,,,read,,,,1,1
13836,"Wild Magic (Immortals, #1)",Tamora Pierce,"Pierce, Tamora",,1416903437,9781416903437,0,4.31,Simon Pulse,Paperback,362,2005,1992,,20/06/2017,to-read,to-read (#32),to-read,,,,0,0
18005734,"Grounded! (Confessions of an Angel-In-Training, #2)",Shel Delisle,"Delisle, Shel",,1482583089,9781482583083,4,4.43,Something Else Publishing ,Paperback,226,2013,2013,,20/06/2017,,,read,,,,1,1
12973546,Dolphin Girl,Shel Delisle,"Delisle, Shel",,0615554458,9780615554457,0,3.84,Something Else Publishing ,Paperback,296,2011,2011,,20/06/2017,to-read,to-read (#31),to-read,,,,0,0
13505602,"Winging It! (Confessions of an Angel-In-Training, #1)",Shel Delisle,"Delisle, Shel",,0615603467,9780615603469,4,3.92,Something Else Publishing ,Paperback,288,2012,2012,,20/06/2017,,,read,,,,1,1
25282055,"Blown Away! (Confessions of an Angel-In-Training, #3)",Shel Delisle,"Delisle, Shel",,1511528397,9781511528399,4,4.37,Something Else Publishing,Paperback,275,2015,2015,,20/06/2017,,,read,,,,1,1
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen",,,0,4.23,HarperCollins Publishers,Paperback,206,2005,1950,,20/06/2017,to-read,to-read (#30),to-read,,,,0,0
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,0141311371,9780141311371,4,4.22,Puffin Books,Paperback,199,2001,1982,,20/06/2017,,,read,,,,1,1
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,"Riggs, Ransom",,,,0,3.92,Quirk,Hardcover,352,2011,2011,,20/06/2017,currently-reading,currently-reading (#5),currently-reading,,,,1,0
6327,The Witches,Roald Dahl,"Dahl, Roald",Quentin Blake,0590032496,9780590032490,4,4.17,Scholastic Inc.,Paperback,208,1997,1983,,20/06/2017,,,read,,,,1,1
6689,James and the Giant Peach,Roald Dahl,"Dahl, Roald",Quentin Blake,0375814248,9780375814242,3,4.02,Alfred A. Knopf ,Hardcover,146,2002,1961,,20/06/2017,,,read,,,,1,1
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton",Jules Feiffer,0394820371,9780394820378,0,4.19,Random House Bullseye Books,Paperback,248,1996,1961,,22/05/2017,to-read,to-read (#29),to-read,,,,1,0
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,0061139378,9780061139376,2,4.1,William Morrow Paperbacks,Paperback,176,2006,2002,,22/05/2017,,,read,,,,1,0
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,0385737947,9780385737944,4,4.04,Delacorte Press,Hardcover,384,2009,2009,,20/06/2017,,,read,,,,1,1
1173634,Fields of Home (Children of the Famine #3),Marita Conlon-McKenna,"Conlon-McKenna, Marita","Donald Teskey, P.J. Lynch",086278509X,9780862785093,0,4.18,O'Brien Press,Paperback,192,2005,1996,,27/05/2017,,,read,,,,1,1
3992598,The Demigod Files (Percy Jackson and the Olympians),Rick Riordan,"Riordan, Rick",,142312166X,9781423121664,0,4.04,Disney-Hyperion Books,Hardcover,151,2009,2009,,27/05/2017,to-read,to-read (#28),to-read,,,,0,0
25614492,Salt to the Sea,Ruta Sepetys,"Sepetys, Ruta","Jorjeana Marie, Will Damron, Cassandra Morris,",,,0,4.36,Philomel Books,Hardcover,391,2016,2016,,27/05/2017,to-read,to-read (#27),to-read,,,,0,0
8933944,"Harry Potter: The Prequel (Harry Potter, #0.5)",J.K. Rowling,"Rowling, J.K.",,1156923441,9781156923443,0,4.14,Books LLC,ebook,11,2008,2008,,27/05/2017,to-read,to-read (#26),to-read,,,,0,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling",,,0,3.51,"Little, Brown",Hardcover,343,2016,2016,,27/05/2017,currently-reading,currently-reading (#4),currently-reading,,,,1,0
979765,"Swallowdale (Swallows and Amazons, #2)",Arthur Ransome,"Ransome, Arthur",,0879235721,9780879235727,0,4.25,David R. Godine Publisher,Paperback,448,1986,1931,,27/05/2017,currently-reading,currently-reading (#3),currently-reading,,,,1,0
125190,"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,"Ransome, Arthur",,087923573X,9780879235734,0,4,David R. Godine Publisher,Paperback,315,2010,1930,,27/05/2017,,,read,,,,1,1
27203016,The School For Good and Evil: The Ever Never Handbook,Soman Chainani,"Chainani, Soman",,,,0,4.35,HarperCollins,,,2016,2016,,27/05/2017,to-read,to-read (#25),to-read,,,,0,0
13536595,"Emerald Star (Hetty Feather, #3)",Jacqueline Wilson,"Wilson, Jacqueline",Nick Sharratt,0857531050,9780857531056,0,4.17,Doubleday Childrens,Hardcover,432,2012,2012,04/08/2013,04/08/2013,,,read,,,,1,0
28927033,A History of Notable Shadowhunters & Denizens of Downworld,Cassandra Clare,"Clare, Cassandra",Cassandra Jean,,,0,4.44,,Hardcover,208,2016,2016,,22/05/2017,to-read,to-read (#24),to-read,,,,0,0
23159927,After the Bridge (The Infernal Devices #3.5),Cassandra Clare,"Clare, Cassandra",,,,0,4.36,,ebook,32,2014,2013,,22/05/2017,to-read,to-read (#23),to-read,,,,0,0
17874788,"Untitled (The Wicked Powers, #3)",Cassandra Clare,"Clare, Cassandra",,,,0,4.26,,Hardcover,,,,,22/05/2017,to-read,to-read (#22),to-read,,,,0,0
17874777,"Untitled (The Wicked Powers, #2)",Cassandra Clare,"Clare, Cassandra",,,,0,4.31,,Hardcover,,,,,22/05/2017,to-read,to-read (#21),to-read,,,,0,0
17874773,"Untitled (The Wicked Powers, #1)",Cassandra Clare,"Clare, Cassandra",,,,0,4.29,,,,,,,22/05/2017,to-read,to-read (#20),to-read,,,,0,0
